"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL3753360","C(CCCNc1c2CCCCc2nc3ccccc13)CCCN(Cc4oc5ccccc5c4)Cc6oc7ccccc7c6","IC50","'='",6.86,"nM",8.16,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3751805","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,571.77,9.67
"CHEMBL3961103","Oc1cccc2ccc(CN(CCCC3CCN(Cc4ccccc4)CC3)CC#C)nc12","IC50","'='",23,"nM",7.64,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3861952","Inhibition of human recombinant BuChE expressed in HEK293 cells using S-butyrylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman's method","Eur J Med Chem",2016,427.59,5.07
"CHEMBL3972214","Oc1cccc2ccc(CN(CC#C)C(CC3CCN(Cc4ccccc4)CC3)C#N)nc12","IC50","'='",2,"nM",8.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3861952","Inhibition of human recombinant BuChE expressed in HEK293 cells using S-butyrylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman's method","Eur J Med Chem",2016,438.58,4.57
"CHEMBL3262251","CC(C)Nc1nc(NCc2ccccc2)c3ccccc3n1","IC50","'='",11700,"nM",4.93,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,292.39,4.06
"CHEMBL4083601","CCCNc1nc(NCCc2ccccc2)c3ccccc3n1","IC50","'='",5000,"nM",5.3,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002588","Inhibition of human BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method","Eur J Med Chem",2017,306.41,4.11
"CHEMBL3827734","CN(CCCOc1ccc2C3=C(CCCC3)C(=O)Oc2c1)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4","IC50","'='",1.44,"nM",8.84,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,582.74,7.07
"CHEMBL3827288","CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3C4=C(CCCC4)C(=O)Oc3c2)c1","IC50","'='",0.27,"nM",9.57,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,534.7,6.63
"CHEMBL3827610","CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3C4=C(CCCC4)C(=O)Oc3c2)c1","IC50","'='",0.28,"nM",9.55,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,562.75,7.41
"CHEMBL4072478","COc1ccc2nc3CCCCc3c(NCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1","IC50","'='",150,"nM",6.82,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4024719","Inhibition of human plasma BuChE after 5 mins by spectrophotometric method","Eur J Med Chem",2017,534.81,6.92
"CHEMBL4089082","CC(C)c1ccc(NC(=O)Oc2ccc3N[C@H]4NCC[C@@]4(C)c3c2)cc1","IC50","'='",1,"nM",9,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4002583","Inhibition of human erythrocyte BChE using S-butyrylthiocholine as substrate preincubated for 30 mins followed by substrate addition measured after 25 mins by spectrophotometric method","Eur J Med Chem",2017,351.45,4.42
"CHEMBL4063663","COc1cc(\C=C\C(=O)Nc2ccccc2)ccc1OCCCCN3CCCC3","IC50","'='",3830,"nM",5.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3994591","Inhibition of butyrylcholinesterase (unknown origin) using butyrylthiocholine iodide as substrate after 25 mins by Ellmann method","Eur J Med Chem",2017,394.52,4.6
"CHEMBL3237782","C1Sc2nnc(c3ccncc3)n2N=C1c4cccc5ccccc45","IC50","'='",52760,"nM",4.28,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3232838","Inhibition of human BChE using butyrylthiocholine iodide as substrate preincubated for 10 mins before substrate addition after 15 mins by Ellman's method","Eur. J. Med. Chem.",2014,343.42,3.85
"CHEMBL3754631","COc1cc(\C=C\C(=O)N(Cc2cccc3[nH]c4ccccc4c23)C(C)C)ccc1O","IC50","'='",9000,"nM",5.05,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3751731","Inhibition of human BChE using BTC as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by Ellman's assay","Bioorg. Med. Chem.",2016,414.51,5.49
"CHEMBL2088780","Nc1nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c(c4ccccc4)c1C#N","IC50","'='",670,"nM",6.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2086277","Inhibition of human serum BChE using butyrylthiocholine as substrate by Ellman method","Eur. J. Med. Chem.",2012,436.56,4.79
"CHEMBL3407585","C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1","IC50","'='",40600,"nM",4.39,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3407435","Inhibition of recombinant human BuChE expressed in HEK293 cells preincubated for 15 mins","J. Med. Chem.",2014,417.6,5.51
"CHEMBL3407582","CN(CC#C)Cc1cc2cc(OCCCC3CCN(Cc4ccc(OC(=O)N(C)C)c5ncccc45)CC3)ccc2n1C","IC50","'='",5900,"nM",5.23,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3407435","Inhibition of recombinant human BuChE expressed in HEK293 cells preincubated for 15 mins","J. Med. Chem.",2014,581.76,5.92
"CHEMBL3818512","COc1cccc(\C=C\C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1","IC50","'='",1440,"nM",5.84,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3817754","Inhibition of human serum butyrylcholinesterase preincubated for 5 mins followed by addition of S-butyrylthiocholine iodide as substrate measured after 60 to 120 mins by Ellmans method","MedChemComm",2016,378.52,4.13
"CHEMBL3818332","Fc1ccc(\C=C\C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1","IC50","'='",7510,"nM",5.12,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3817754","Inhibition of human serum butyrylcholinesterase preincubated for 5 mins followed by addition of S-butyrylthiocholine iodide as substrate measured after 60 to 120 mins by Ellmans method","MedChemComm",2016,366.48,4.26
"CHEMBL3628067","COc1ccc2[nH]cc(CCNC(=O)\C=C\c3cc[n+](Cc4cccc(F)c4)cc3)c2c1","IC50","'='",1100,"nM",5.96,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3627616","Inhibition of human serum BuChE using S-butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition by Ellman's method","Eur. J. Med. Chem.",2015,510.41,4.02
"CHEMBL332454","Nc1c2CCCc3ccccc3c2nc4ccccc14","IC50","'='",36000,"nM",4.44,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1130398","In vitro inhibition of Butyrylcholinesterase from human plasma.","J. Med. Chem.",1997,260.34,3.97
"CHEMBL318170","COc1cccc(\C=C\C(=O)c2ccccc2)c1","IC50","'='",32000,"nM",4.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3259684","Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method","Eur. J. Med. Chem.",2014,238.29,3.59
"CHEMBL7976","O=C(\C=C\c1ccccc1)c2ccccc2","IC50","'='",87000,"nM",4.06,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3259684","Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method","Eur. J. Med. Chem.",2014,208.26,3.58
"CHEMBL3642056","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35)cc12","IC50","'='",1.31,"nM",8.88,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,660.3,9.03
"CHEMBL3642042","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCNc3c4CCCCc4nc5ccccc35)cc12","IC50","'='",2.04,"nM",8.69,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,541.7,6.03
"CHEMBL3885186","O=S(=O)(c1ccccc1)n2ccc3c(cccc23)N4CCN(CCCCCCNc5c6CCCCc6nc7ccccc57)CC4","IC50","'='",29.7,"nM",7.53,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3875143","Inhibition of human recombinant BuChE preincubated for 5 mins followed by butyrylthiocholine iodide substrate addition measured after 5 mins by Ellman's method","Eur J Med Chem",2016,621.85,7.1
"CHEMBL3752467","C(CCCNCc1oc2ccccc2c1)CCCNc3c4CCCCc4nc5ccccc35","IC50","'='",2.18,"nM",8.66,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3751805","Inhibition of human serum BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,441.62,7.01
"CHEMBL2159660","CC(=O)c1ccccc1NC(=O)c2ccc(OCCCCC[n+]3ccc4ccccc4c3)cc2","Ki","'='",82,"nM",7.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157925","Inhibition of human recombinant BChE using acetylthiocholine as substrate","Bioorg. Med. Chem.",2012,533.47,5.83
"CHEMBL2019053","Oc1cc2OC(=CC(=O)c2cc1O)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",95,"nM",7.02,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,628.6,7.25
"CHEMBL2019052","Oc1cc2OC(=CC(=O)c2cc1O)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5ccccc35","IC50","'='",30,"nM",7.52,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,594.15,6.59
"CHEMBL2019049","Oc1cc(O)c2C(=O)C=C(Oc2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",2.5,"nM",8.6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,628.6,7.25
"CHEMBL124156","CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(cc2)c3ccccc3)c1","IC50","'='",42.6,"nM",7.37,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,404.51,4.97
"CHEMBL118139","Nc1c2c(CCCc3ccccc23)nc4ccccc14","IC50","'='",26400,"nM",4.58,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1130398","In vitro inhibition of Butyrylcholinesterase from human plasma.","J. Med. Chem.",1997,260.34,3.97
"CHEMBL31131","CC1=CN(C2OC(COP3(=O)OCc4cc(C)cc(C)c4O3)C=C2)C(=O)NC1=O","IC50","'='",46000,"nM",4.34,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148460","Inhibitory activity towards human butyrylcholinesterase","J. Med. Chem.",2004,420.36,2.65
"CHEMBL1588892","o1cccc1c2nn3c(nnc3s2)c4cccnc4","IC50","'='",6030,"nM",5.22,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352388","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2014,269.29,2.51
"CHEMBL124933","CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2)c1","IC50","'='",13.9,"nM",7.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,488.58,5.74
"CHEMBL130270","CC(C)c1ccccc1NC(=O)Oc2ccc3N(C)[C@H]4N(C)CC[C@@]4(C)c3c2","IC50","'='",650,"nM",6.19,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134282","In vitro inhibition of human plasma butyrylcholinesterase.","J. Med. Chem.",2001,379.5,4.79
"CHEMBL3393674","CCCCCCCCN1C[C@@H](O)[C@H](OCc2ccccc2)[C@@H](O)[C@H]1CC=C","IC50","'='",3000,"nM",5.52,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3392959","Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method","Bioorg. Med. Chem. Lett.",2015,375.55,3.91
"CHEMBL3393675","O=C1N[C@H](COCc2ccccc2)[C@@H](OCc3ccccc3)[C@H](OCc4ccccc4)[C@H]1OCc5ccccc5","IC50","'='",4000,"nM",5.4,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3392959","Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method","Bioorg. Med. Chem. Lett.",2015,537.66,5.46
"CHEMBL1773481","CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(NC(=O)CCCCN4CCCCC4)cc3","IC50","'='",68000,"nM",4.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,497.68,6.14
"CHEMBL1773491","CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(OCCCCCCCN4CCCCC4)cc3","IC50","'='",24200,"nM",4.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,512.74,7.36
"CHEMBL319541","CN1CC[C@]2(C)C1N(Cc3ccccc3)c4ccc(OC(=O)Nc5ccccc5)cc24","IC50","'='",85.3,"nM",7.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1130392","Inhibition of human Butyrylcholinesterase","J. Med. Chem.",1997,413.52,5.24
"CHEMBL376095","CC1=CN([C@@H]2O[C@H](COP3(=O)OCc4cccc(c4O3)c5cccc6COP(=O)(OC[C@H]7O[C@H](C=C7)N8C=C(C)C(=O)NC8=O)Oc56)C=C2)C(=O)NC1=O","IC50","'='",14000,"nM",4.85,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1142967","Inhibition of human serum BChE","J. Med. Chem.",2007,782.59,4.05
"CHEMBL544592","CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(cc2)C(=O)c3ccccc3)c1","IC50","'='",24.5,"nM",7.61,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,468.98,4.54
"CHEMBL3356528","COc1ccc2nc3CCCCc3c(NCCNC4=CC(=O)c5ccccc5C4=O)c2c1","IC50","'='",501,"nM",6.3,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351527","Inhibition of human plasmatic BChE after 5 mins by Ellman method","J. Med. Chem.",2014,427.5,4.09
"CHEMBL2425415","COc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1","IC50","'='",56810,"nM",4.25,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2424571","Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method","Med Chem Res",2013,351.41,-0.1
"CHEMBL3237538","Oc1ccccc1OCc2nn3c(nnc3s2)c4ccncc4","IC50","'='",18010,"nM",4.74,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3232838","Inhibition of human BChE using butyrylthiocholine iodide as substrate preincubated for 10 mins before substrate addition after 15 mins by Ellman's method","Eur. J. Med. Chem.",2014,325.35,2.53
"CHEMBL2386989","OC(=O)CCC(=O)Nc1ccncc1","IC50","'='",56450,"nM",4.25,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2384962","Inhibition of human serum BChE using butyrylthiolcholine iodide as substrate incubated for 20 mins prior to substrate addition by Ellman's method","Bioorg. Med. Chem. Lett.",2013,194.19,0.88
"CHEMBL3642047","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCNc3c4CCCCc4nc5ccccc35)cc12","IC50","'='",15.49,"nM",7.81,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,513.64,5.25
"CHEMBL2160217","CN(CCCCCCCOc1ccc(cc1)c2oc3ccccc3c2C(=O)c4cccc5ccccc45)Cc6ccccc6","IC50","'='",60100,"nM",4.22,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157903","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,581.76,9.95
"CHEMBL2160220","CN(CCCCCCCOc1ccc(cc1)c2oc3ccccc3c2C(=O)c4c5ccccc5cc6ccccc46)Cc7ccccc7","IC50","'='",81200,"nM",4.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157903","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,631.82,11.1
"CHEMBL3087680","C[C@H](C(=O)NCCCNCCCNC1=CC(=O)C(=CC1=O)NCCCNCCCNC(=O)[C@@H](C)c2ccc(c(F)c2)c3ccccc3)c4ccc(c(F)c4)c5ccccc5","IC50","'='",7770,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3085683","Inhibition of human recombinant BuChE by Ellman's assay","Bioorg. Med. Chem. Lett.",2013,819.01,6.28
"CHEMBL2419686","Clc1nc(NCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N","IC50","'='",470,"nM",6.33,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2417380","Inhibition of human plasma BuChE using butyrylthiocholine as substrate by Ellman's method","Eur. J. Med. Chem.",2013,379.9,4.19
"CHEMBL2147631","Cc1cccc2COP(=O)(OC[C@H]3O[C@H](C[C@@H]3O)N4C=C(I)C(=O)NC4=O)Oc12","IC50","'='",61.2,"nM",7.21,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2146438","Inhibition of human BChE after 30 mins by microplate reader method","J. Med. Chem.",2012,536.22,1.83
"CHEMBL3764609","CC1=C(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2OC1=O","IC50","'='",2670,"nM",5.57,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763139","Inhibition of human serum BuChE using S-butyrylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured up to 180 secs by spectrophotometric-based Ellman's method","Bioorg. Med. Chem.",2016,406.53,4.04
"CHEMBL3335057","COc1cccc(CN(C)CCOc2ccc3c(OC(=O)c4ccccc34)c2)c1","IC50","'='",33200,"nM",4.48,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351711","Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method","Bioorg. Med. Chem.",2014,389.45,4.47
"CHEMBL3338948","Fc1ccc(Cc2nn3c(nnc3s2)c4cccnc4)cc1","IC50","'='",79900,"nM",4.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352388","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2014,311.35,2.98
"CHEMBL2159663","CC(=O)c1ccccc1NC(=O)c2ccc(OCCCCC[n+]3ccccc3)cc2","Ki","'='",93,"nM",7.03,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157925","Inhibition of human recombinant BChE using acetylthiocholine as substrate","Bioorg. Med. Chem.",2012,483.41,4.68
"CHEMBL2159662","CC(=O)c1ccccc1NC(=O)c2ccc(OCCCCC[n+]3cccc4ccccc34)cc2","Ki","'='",55,"nM",7.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157925","Inhibition of human recombinant BChE using acetylthiocholine as substrate","Bioorg. Med. Chem.",2012,533.47,5.83
"CHEMBL3593652","COCCN(CC1CCN(Cc2nc3ccccc3s2)CC1)C(=O)c4cc(c5cccnc5c4O)[N+](=O)[O-]","IC50","'='",2140,"nM",5.67,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3593240","Inhibition of human recombinant BChE using butyrylthiocholine iodide as substrate after 5 mins by Ellman's method","Bioorg. Med. Chem.",2015,535.63,4.46
"CHEMBL3763417","NC1=C(C#N)C2(C(=O)c3cccc4cccc2c34)C(=C(NCc5ccccc5)N1Cc6ccccc6)[N+](=O)[O-]","IC50","'='",23810,"nM",4.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3763108","Inhibition of BChE (unknown origin) using acetylthiocholine as substrate assessed as reduction of DTNB to TNB preincubated for 20 mins followed by addition of substrate by Ellman's kinetic method","Bioorg. Med. Chem.",2016,513.56,4.72
"CHEMBL3361270","O=S(=O)(CCCN1CCN(Cc2ccccc2)CC1)NCCNc3cccc4ccccc34","IC50","'='",2000,"nM",5.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352170","Inhibition of BuChE (unknown origin) assessed as reduction in S-butyrylthiocholine chloride hydrolysis after 15 mins by Ellman method","Bioorg. Med. Chem. Lett.",2015,466.65,3.38
"CHEMBL4087572","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(F)c4)c5ccccc5","IC50","'='",11670,"nM",4.93,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,444.51,5.18
"CHEMBL2335973","COc1ccc(cc1)c2nc(c3ccccc3)c(c4ccccc4)n2CCCCCCNc5c6CCCCc6nc7ccccc57","IC50","'='",35.98,"nM",7.44,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2331189","Inhibition of BuChE in human plasma using butyrylthiocholine iodide as substrate by Ellman's colorimetric method","Eur. J. Med. Chem.",2013,606.81,9.99
"CHEMBL4079694","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccccc4Br)c5ccccc5","IC50","'='",2760,"nM",5.56,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,505.41,5.8
"CHEMBL4103948","CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4ccccc4Cl)c5ccccc5","IC50","'='",2140,"nM",5.67,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4004847","Inhibition of human BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 1 min by Ellman's method","Eur J Med Chem",2017,460.96,5.69
"CHEMBL3828259","CN(CCCOc1ccc2C(=CC(=O)Oc2c1)C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3","IC50","'='",2.75,"nM",8.56,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,542.68,6.5
"CHEMBL128390","CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3C(=O)c4cccnc4Oc3c2)c1","IC50","'='",0.69,"nM",9.16,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,531.65,6.3
"CHEMBL3827284","CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4C=CC(=O)Oc4c3)nn2)c1","IC50","'='",78.2,"nM",7.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3826877","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method","J. Med. Chem.",2016,490.56,5.07
"CHEMBL4082936","CCOc1ccc(Cc2nc3cc(ccc3n2CCN4CCCCC4)C(=O)N(CC)CC)cc1","IC50","'='",36800,"nM",4.43,"CHEMBL1914","Butyrylcholinesterase","CHEMBL4020829","Inhibition of human BChE using BTC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method","J Med Chem",2018,462.64,4.99
"CHEMBL3823464","Cc1cccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)c1","IC50","'='",850,"nM",6.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3822387","Inhibition of human serum BCHE preincubated for 6 mins followed by addition of S-butyrylcholine iodide as substrate by Ellman's method","Bioorg. Med. Chem.",2016,389.54,4.44
